year,state,income,weights
2019,CALIFORNIA,74149.3937924652,0.001
2019,CONNECTICUT,16498.2401188235,0.001
2019,MICHIGAN,406802.111693913,0.001
2019,OREGON,60153.6957141374,0.001
2019,NEW YORK,32440.3597842035,0.001
2019,CALIFORNIA,11122.4090688698,0.001
2019,CALIFORNIA,15664.0594386583,0.001
2019,SOUTH CAROLINA,74149.3937924652,0.001
2019,SOUTH CAROLINA,58299.9608693258,0.001
2019,FLORIDA,39577.2389367283,0.001
2019,TEXAS,6024.6382456378,0.001
2019,MARYLAND,23171.6855601454,0.001
2019,ILLINOIS,1204.92764912756,0.001
2019,MICHIGAN,36518.5764427891,0.001
2019,NORTH CAROLINA,91759.8748181757,0.001
2019,TEXAS,83418.0680165234,0.001
2019,TEXAS,50606.9612633575,0.001
2019,NEVADA,13810.3245938467,0.001
2019,OHIO,468068.048314937,0.001
2019,NEW YORK,158216.269004673,0.001
2019,MISSISSIPPI,11122.4090688698,0.001
2019,VIRGINIA,5069.96480055981,0.001
2019,WISCONSIN,66919.8278976999,0.001
2019,MINNESOTA,27806.0226721745,0.001
2019,OREGON,44860.3832444415,0.001
2019,FLORIDA,23774.1493847092,0.001
2019,GEORGIA,90925.6941380105,0.001
2019,FLORIDA,77300.743028645,0.001
2019,CALIFORNIA,149225.655007336,0.001
2019,ALABAMA,20669.1435196497,0.001
2019,ALABAMA,202983.965506874,0.001
2019,MICHIGAN,10566.2886154263,0.001
2019,CALIFORNIA,135786.077382452,0.001
2019,WASHINGTON,27527.9624454527,0.001
2019,INDIANA,65251.4665373694,0.001
2019,TENNESSEE,23171.6855601454,0.001
2019,CALIFORNIA,11863.9030067944,0.001
2019,FLORIDA,90833.0073957699,0.001
2019,MARYLAND,240985.529825512,0.001
2019,TEXAS,88608.525581996,0.001
2019,TEXAS,43562.7688530733,0.001
2019,OKLAHOMA,1019.5541646464,0.001
2019,MICHIGAN,180739.147369134,0.001
2019,SOUTH CAROLINA,4198.70942349834,0.001
2019,CALIFORNIA,44489.6362754791,0.001
2019,MARYLAND,1575.67461808989,0.001
2019,DELAWARE,191490.809469042,0.001
2019,ARKANSAS,24469.2999515135,0.001
2019,ILLINOIS,12976.1439136814,0.001
2019,CALIFORNIA,14829.878758493,0.001
2019,TENNESSEE,50792.3347478387,0.001
2019,MASSACHUSETTS,18073.9147369134,0.001
2019,FLORIDA,74983.5744726305,0.001
2019,OREGON,35220.962051421,0.001
2019,CONNECTICUT,41338.2870392994,0.001
2019,OREGON,80637.465749306,0.001
2019,OREGON,92686.7422405815,0.001
2019,KANSAS,54703.7152703912,0.001
2019,NEW YORK,79710.5983269001,0.001
2019,NEW YORK,26601.0950230469,0.001
2019,NEVADA,57373.09344692,0.001
2019,ILLINOIS,137639.812227264,0.001
2019,LOUISIANA,19464.2158705221,0.001
2019,NEW JERSEY,113448.572502472,0.001
2019,WYOMING,87032.8509639061,0.001
2019,GEORGIA,4448.96362754791,0.001
2019,COLORADO,77022.6828019233,0.001
2019,CALIFORNIA,84335.6667647052,0.001
2019,IDAHO,28732.8900945803,0.001
2019,OHIO,111224.090688698,0.001
2019,MICHIGAN,139956.980783278,0.001
2019,CALIFORNIA,57373.09344692,0.001
2019,FLORIDA,112150.958111104,0.001
2020,ILLINOIS,26190.8809978841,0.001
2020,CALIFORNIA,99818.3926143137,0.001
2020,CONNECTICUT,163921.94750424,0.001
2020,CALIFORNIA,120880.989221004,0.001
2020,SOUTH DAKOTA,314656.878002552,0.001
2020,NEW MEXICO,63187.7898200701,0.001
2020,WISCONSIN,190479.134530067,0.001
2020,WISCONSIN,84158.8099197746,0.001
2020,NEW YORK,64561.4374248543,0.001
2020,GEORGIA,66850.8500994945,0.001
2020,INDIANA,51008.1143909842,0.001
2020,NEW JERSEY,79213.6785425517,0.001
2020,ILLINOIS,323814.528701113,0.001
2020,NEW YORK,9615.53323348893,0.001
2020,GEORGIA,36813.7558082148,0.001
2020,MARYLAND,111723.338522443,0.001
2020,FLORIDA,83792.5038918321,0.001
2020,COLORADO,99452.0865863713,0.001
2020,CONNECTICUT,59524.7295406458,0.001
2020,LOUISIANA,2838.87171655388,0.001
2020,GEORGIA,53114.3740516532,0.001
2020,IDAHO,97986.8624746015,0.001
2020,ARKANSAS,47619.7836325166,0.001
2020,TEXAS,29304.4822353948,0.001
2020,PENNSYLVANIA,29304.4822353948,0.001
2020,SOUTH CAROLINA,2747.29520956827,0.001
2020,MASSACHUSETTS,45788.2534928045,0.001
2020,GEORGIA,22894.1267464022,0.001
2020,TEXAS,1739.95363272657,0.001
2020,OHIO,504769.706504676,0.001
2020,ALABAMA,31868.6244309919,0.001
2020,NEW YORK,84250.3864267602,0.001
2020,NEW YORK,17307.9598202801,0.001
2020,MICHIGAN,94323.8021951772,0.001
2020,OKLAHOMA,94690.1082231196,0.001
2020,CALIFORNIA,116760.046406651,0.001
2020,NORTH CAROLINA,13736.4760478413,0.001
2020,KENTUCKY,210351.236545944,0.001
2020,TEXAS,219966.769779433,0.001
2020,MICHIGAN,8947.02473249399,0.001
2020,FLORIDA,64103.5548899262,0.001
2020,NEW YORK,222897.218002972,0.001
2020,FLORIDA,53022.7975446675,0.001
2020,NEW YORK,45788.2534928045,0.001
2020,PENNSYLVANIA,18498.454411093,0.001
2020,TEXAS,72620.1700395879,0.001
2020,TEXAS,84250.3864267602,0.001
2020,ARIZONA,75092.7357281993,0.001
2020,HAWAII,155680.061875535,0.001
2020,COLORADO,19139.4899599923,0.001
2020,FLORIDA,151192.81303324,0.001
2020,FLORIDA,26557.1870258266,0.001
2020,OHIO,39744.2040317543,0.001
2020,KENTUCKY,79854.714091451,0.001
2020,MISSOURI,7692.42658679115,0.001
2020,FLORIDA,36447.4497802723,0.001
2020,SOUTH CAROLINA,45788.2534928045,0.001
2020,NEW YORK,32967.5425148192,0.001
2020,PENNSYLVANIA,32051.7774449631,0.001
2020,ARIZONA,163042.813037178,0.001
2020,MICHIGAN,50733.3848700273,0.001
2020,NEVADA,19322.6429739635,0.001
2020,RHODE ISLAND,915.765069856089,0.001
2020,SOUTH CAROLINA,52198.6089817971,0.001
2020,NEW YORK,74176.9706583432,0.001
2020,OHIO,77290.5718958539,0.001
2020,ILLINOIS,54945.9041913653,0.001
2020,ARIZONA,76741.1128539403,0.001
2020,NEW YORK,151101.236526255,0.001
2020,WASHINGTON,118912.094320813,0.001
2020,WISCONSIN,58608.9644707897,0.001
2020,MICHIGAN,58151.0819358616,0.001
2020,NEW YORK,157511.592015247,0.001
2020,VIRGINIA,173720.6337517,0.001
2020,NORTH CAROLINA,231798.454481973,0.001
2020,MISSOURI,70147.6043509764,0.001
2020,NEVADA,83243.0448499185,0.001
2020,CALIFORNIA,45788.2534928045,0.001
2020,WISCONSIN,61539.4126943292,0.001
2020,MASSACHUSETTS,80587.3261473358,0.001
2020,CALIFORNIA,85166.1514966163,0.001
2020,MINNESOTA,106796.522446617,0.001
2020,FLORIDA,9523.95672650332,0.001
2020,ARIZONA,21062.59660669,0.001
2020,MISSISSIPPI,141943.585827694,0.001
2020,TEXAS,27472.9520956827,0.001
2020,CALIFORNIA,68682.3802392067,0.001
2020,VIRGINIA,225278.207184598,0.001
2020,MICHIGAN,125716.228789844,0.001
2020,VIRGINIA,134617.465268845,0.001
2020,MISSOURI,48535.5487023727,0.001
2020,CONNECTICUT,169416.537923376,0.001
2020,CALIFORNIA,7234.5440518631,0.001
2020,NEW YORK,348906.49161517,0.001
2020,ILLINOIS,84616.6924547026,0.001
2020,CALIFORNIA,19688.9490019059,0.001
2020,CALIFORNIA,57418.4698799768,0.001
2020,MICHIGAN,60074.1885825594,0.001
2020,CONNECTICUT,151101.236526255,0.001
2020,TEXAS,28846.5997004668,0.001
2020,WYOMING,68682.3802392067,0.001
2020,NEVADA,56237.1329398624,0.001
2020,WASHINGTON,134617.465268845,0.001
2020,IOWA,5494.59041913653,0.001
2020,NEW YORK,141943.585827694,0.001
2020,MASSACHUSETTS,202384.080438196,0.001
2020,INDIANA,92034.3895205369,0.001
2020,NEW YORK,32143.3539519487,0.001
2020,NORTH CAROLINA,51282.843911941,0.001
2020,CALIFORNIA,128207.109779852,0.001
2020,PENNSYLVANIA,49634.4667862,0.001
2020,FLORIDA,22894.1267464022,0.001
2020,OHIO,102996.097406714,0.001
2020,MICHIGAN,37546.3678640997,0.001
2020,OHIO,9615.53323348893,0.001
2020,OHIO,73288.6785405828,0.001
2020,CONNECTICUT,247714.451396072,0.001
2020,NORTH CAROLINA,59066.8470057177,0.001
2020,CALIFORNIA,645614.374248543,0.001
2020,NORTH CAROLINA,106228.748103306,0.001
2020,LOUISIANA,134617.465268845,0.001
2020,NEW YORK,85440.8810175731,0.001
2020,WEST VIRGINIA,120880.989221004,0.001
2020,ARIZONA,115386.398801867,0.001
2020,MAINE,101466.769740055,0.001
2020,FLORIDA,68911.3215066707,0.001
2020,OKLAHOMA,69598.1453090628,0.001
2020,MICHIGAN,27015.0695607546,0.001
2020,TENNESSEE,18113.8330817534,0.001
2020,WISCONSIN,98902.6275444576,0.001
2020,TEXAS,104580.370977565,0.001
2020,VIRGINIA,81503.0912171919,0.001
2020,MAINE,66850.8500994945,0.001
2020,MISSOURI,51099.6908979698,0.001
2020,NORTH CAROLINA,47711.3601395022,0.001
2020,MISSOURI,12088.0989221004,0.001
2020,FLORIDA,9066.07419157528,0.001
2020,MICHIGAN,84250.3864267602,0.001
2020,MARYLAND,5494.59041913653,0.001
2020,OKLAHOMA,48535.5487023727,0.001
2020,NEVADA,69964.4513370052,0.001
2020,PENNSYLVANIA,51282.843911941,0.001
2020,NEW YORK,29487.6352493661,0.001
2020,TEXAS,4120.9428143524,0.001
2020,TEXAS,85166.1514966163,0.001
2020,FLORIDA,222530.91197503,0.001
2020,NEW YORK,53480.6800795956,0.001
2020,LOUISIANA,45788.2534928045,0.001
2020,COLORADO,60440.4946105019,0.001
2020,WASHINGTON,175643.740398398,0.001
2020,OREGON,247256.568861144,0.001
2020,NEW JERSEY,11904.9459081292,0.001
2020,FLORIDA,26557.1870258266,0.001
2020,SOUTH CAROLINA,174178.516286628,0.001
2020,IOWA,21520.4791416181,0.001
2020,TEXAS,60055.8732811623,0.001
2020,OHIO,17216.3833132945,0.001
2020,NEW HAMPSHIRE,131870.170059277,0.001
2020,RHODE ISLAND,86173.493073458,0.001
2020,TEXAS,64103.5548899262,0.001
2020,ARIZONA,79488.4080635085,0.001
2020,TENNESSEE,141210.973771809,0.001
2020,TEXAS,45788.2534928045,0.001
2020,ILLINOIS,64927.7434527967,0.001
2020,FLORIDA,49359.7372652432,0.001
2020,SOUTH CAROLINA,41850.4636924233,0.001
2020,NORTH DAKOTA,91576.5069856089,0.001
2020,OHIO,131870.170059277,0.001
2020,OHIO,26007.7279839129,0.001
2020,GEORGIA,123994.590458514,0.001
2020,TEXAS,290480.680158351,0.001
2020,VIRGINIA,40907.2256704715,0.001
2020,OHIO,75092.7357281993,0.001
2020,FLORIDA,62272.0247502141,0.001
2020,HAWAII,72345.440518631,0.001
2020,CALIFORNIA,77840.0309377676,0.001
2020,WASHINGTON,38095.8269060133,0.001
2020,INDIANA,97638.8717480562,0.001
2020,WISCONSIN,75092.7357281993,0.001
2020,CALIFORNIA,500648.763690324,0.001
2020,INDIANA,238098.918162583,0.001
2020,ARIZONA,139379.443632097,0.001
2020,NORTH CAROLINA,146522.411176974,0.001
2020,ILLINOIS,98170.0154885727,0.001
2020,PENNSYLVANIA,95239.5672650333,0.001
2020,MINNESOTA,80156.9165645035,0.001
2020,INDIANA,49176.584251272,0.001
2020,CALIFORNIA,102565.687823882,0.001
2020,PENNSYLVANIA,129214.451356694,0.001
2020,SOUTH CAROLINA,67491.8856483938,0.001
2020,KENTUCKY,30586.5533331934,0.001
2020,NORTH CAROLINA,41209.428143524,0.001
2020,TEXAS,437735.703391211,0.001
2020,IOWA,37546.3678640997,0.001
2020,ARIZONA,75367.4652491561,0.001
2020,CALIFORNIA,97071.0974047454,0.001
2020,KANSAS,128207.109779852,0.001
2020,OREGON,43956.7233530923,0.001
2020,VIRGINIA,310444.358681214,0.001
2020,WASHINGTON,123628.284430572,0.001
2020,TEXAS,44872.4884229484,0.001
2020,MICHIGAN,78755.7960076236,0.001
2020,WASHINGTON,13187.0170059277,0.001
2020,GEORGIA,7051.39103789188,0.001
2020,NEW YORK,119873.647644162,0.001
2020,COLORADO,190479.134530067,0.001
2020,CALIFORNIA,325096.599798912,0.001
2020,MASSACHUSETTS,14652.2411176974,0.001
2020,TEXAS,186083.462194757,0.001
2020,FLORIDA,64103.5548899262,0.001
2020,WISCONSIN,38462.1329339557,0.001
2020,TENNESSEE,144965.610558219,0.001
2020,ALABAMA,40293.6630736679,0.001
2020,MINNESOTA,56594.2813171063,0.001
2020,WASHINGTON,239289.412753396,0.001
2020,OREGON,18773.1839320498,0.001
2020,PENNSYLVANIA,85166.1514966163,0.001
2020,MICHIGAN,35531.6847104162,0.001
2020,CONNECTICUT,1831.53013971218,0.001
2020,WISCONSIN,86475.6955465105,0.001
2020,UTAH,79671.5610774797,0.001
2020,PENNSYLVANIA,77840.0309377676,0.001
2020,WISCONSIN,47619.7836325166,0.001
2020,ILLINOIS,48077.6661674447,0.001
2020,NEW HAMPSHIRE,36630.6027942436,0.001
2020,VIRGINIA,176925.811496196,0.001
2020,MINNESOTA,71063.3694208325,0.001
2020,NORTH CAROLINA,68682.3802392067,0.001
2020,CALIFORNIA,59524.7295406458,0.001
2020,TEXAS,43040.9582832362,0.001
2020,FLORIDA,75275.8887421705,0.001
2020,OHIO,50367.0788420849,0.001
2020,WASHINGTON,20329.9845508052,0.001
2020,WASHINGTON,1831.53013971218,0.001
2020,OHIO,32051.7774449631,0.001
2020,ALABAMA,21520.4791416181,0.001
2020,GEORGIA,173345.170073059,0.001
2020,ARKANSAS,30220.2473052509,0.001
2020,ALABAMA,27472.9520956827,0.001
2020,ILLINOIS,12271.2519360716,0.001
2020,GEORGIA,47253.4776045742,0.001
2020,VERMONT,140112.055687982,0.001
2020,MINNESOTA,79671.5610774797,0.001
2020,OKLAHOMA,99085.7805584288,0.001
2020,TEXAS,126375.57964014,0.001
2020,MISSOURI,72986.4760675303,0.001
2020,CALIFORNIA,162090.417364528,0.001
2020,NORTH CAROLINA,398907.264429312,0.001
2020,CONNECTICUT,29322.797536792,0.001
2020,ARKANSAS,57326.8933729912,0.001
2020,CALIFORNIA,101649.922754026,0.001
2020,ILLINOIS,5494.59041913653,0.001
2020,PENNSYLVANIA,106778.20714522,0.001
2020,OREGON,13278.5935129133,0.001
2020,MISSOURI,67949.7681833218,0.001
2020,CALIFORNIA,524275.502492611,0.001
2020,FLORIDA,63279.3663270557,0.001
2020,FLORIDA,20485.6646126807,0.001
2020,TEXAS,3663.06027942436,0.001
2020,NEBRASKA,59616.3060476314,0.001
2020,FLORIDA,108060.278243018,0.001
2020,OKLAHOMA,74543.2766862856,0.001
2020,SOUTH CAROLINA,144599.304530276,0.001
2020,CALIFORNIA,93408.0371253211,0.001
2020,TEXAS,447442.813131685,0.001
2020,NORTH DAKOTA,53114.3740516532,0.001
2020,NEBRASKA,24725.6568861144,0.001
2020,NEW YORK,492040.572033677,0.001
2020,OREGON,130862.828482435,0.001
2020,DISTRICT OF COLUMBIA,128207.109779852,0.001
2020,TEXAS,124727.202514399,0.001
2020,OHIO,262824.575048698,0.001
2020,SOUTH CAROLINA,11904.9459081292,0.001
2020,CALIFORNIA,100276.275149242,0.001
2020,CONNECTICUT,57235.3168660056,0.001
2020,TENNESSEE,25641.4219559705,0.001
2020,MASSACHUSETTS,165936.630657923,0.001
2020,NORTH CAROLINA,7421.36012611374,0.001
2020,ARIZONA,109891.808382731,0.001
2020,KENTUCKY,25458.2689419993,0.001
2020,CALIFORNIA,29487.6352493661,0.001
2020,WEST VIRGINIA,36630.6027942436,0.001
2020,TENNESSEE,381049.845567119,0.001
2020,CALIFORNIA,43975.0386544894,0.001
2020,OHIO,125826.120598227,0.001
2020,FLORIDA,57693.1994009336,0.001
2020,UTAH,86997.6816363285,0.001
2020,NEW MEXICO,95239.5672650333,0.001
2020,SOUTH CAROLINA,123628.284430572,0.001
2020,IOWA,155405.332354578,0.001
2020,VIRGINIA,73261.2055884871,0.001
2020,MASSACHUSETTS,346159.196405602,0.001
2020,NEW MEXICO,3388.33075846753,0.001
2020,NEW MEXICO,13736.4760478413,0.001
2020,OKLAHOMA,55678.5162472502,0.001
2020,OREGON,309345.440597387,0.001
2020,FLORIDA,244051.391116648,0.001
2020,TEXAS,113738.021676126,0.001
2020,MINNESOTA,173995.363272657,0.001
2020,NEW JERSEY,53755.4096005524,0.001
2020,WASHINGTON,33947.4111395652,0.001
2020,VIRGINIA,71429.6754487749,0.001
2020,IOWA,73993.817644372,0.001
2020,WISCONSIN,77089.1035804856,0.001
2020,CALIFORNIA,91576.5069856089,0.001
2020,FLORIDA,23168.856267359,0.001
2020,WEST VIRGINIA,90660.7419157528,0.001
2020,TEXAS,50550.2318560561,0.001
2020,TEXAS,185900.309180786,0.001
2020,OHIO,263923.493132525,0.001
2020,OKLAHOMA,36813.7558082148,0.001
2020,CONNECTICUT,250919.629140568,0.001
2020,WASHINGTON,162181.993871513,0.001
2020,TEXAS,91576.5069856089,0.001
2020,ARKANSAS,63187.7898200701,0.001
2020,MARYLAND,205680.834689678,0.001
2020,TENNESSEE,34524.3431335746,0.001
2020,NORTH CAROLINA,54945.9041913653,0.001
2020,MINNESOTA,51282.843911941,0.001
2020,OHIO,127657.650737939,0.001
2020,NEW YORK,127291.344709996,0.001
2020,ILLINOIS,22894.1267464022,0.001
2020,LOUISIANA,84982.998482645,0.001
2020,WASHINGTON,13461.7465268845,0.001
2020,ALABAMA,195149.536386333,0.001
2020,IDAHO,115890.069590288,0.001
2020,MINNESOTA,109891.808382731,0.001
2020,ARIZONA,100734.15768417,0.001
2020,CALIFORNIA,73261.2055884871,0.001
2020,TEXAS,41301.0046505096,0.001
2020,ALABAMA,32051.7774449631,0.001
2020,PENNSYLVANIA,23809.8918162583,0.001
2020,ARIZONA,196889.490019059,0.001
2020,SOUTH CAROLINA,96155.3323348893,0.001
2020,OREGON,732.612055884871,0.001
2020,MARYLAND,205863.987703649,0.001
2020,CALIFORNIA,34799.0726545314,0.001
2020,WEST VIRGINIA,13187.0170059277,0.001
2020,VIRGINIA,18132.1483831506,0.001
2020,FLORIDA,29863.0989280071,0.001
2020,ILLINOIS,26374.0340118554,0.001
2020,MARYLAND,184984.54411093,0.001
2020,TEXAS,116302.163871723,0.001
2020,ILLINOIS,80587.3261473358,0.001
2020,INDIANA,52198.6089817971,0.001
2020,LOUISIANA,100734.15768417,0.001
2020,IDAHO,133701.700198989,0.001
2020,VERMONT,8699.76816363284,0.001
2020,ALABAMA,7326.12055884871,0.001
2020,NORTH CAROLINA,42766.2287622794,0.001
2020,VERMONT,21062.59660669,0.001
2020,TEXAS,133701.700198989,0.001
2020,NORTH DAKOTA,107236.089680148,0.001
2020,NEW YORK,134434.312254874,0.001
2020,CALIFORNIA,34432.7666265889,0.001
2020,SOUTH CAROLINA,34249.6136126177,0.001
2020,GEORGIA,92492.272055465,0.001
2020,IDAHO,85898.7635525011,0.001
2020,KENTUCKY,192310.664669779,0.001
2020,MICHIGAN,57693.1994009336,0.001
2020,INDIANA,169416.537923376,0.001
2020,OHIO,141943.585827694,0.001
2020,MARYLAND,74085.3941513576,0.001
2020,VERMONT,88829.2117760406,0.001
2020,VIRGINIA,102565.687823882,0.001
2020,FLORIDA,98920.9428458547,0.001
2020,FLORIDA,48077.6661674447,0.001
2020,WEST VIRGINIA,62290.3400516112,0.001
2020,PENNSYLVANIA,36813.7558082148,0.001
2020,OREGON,84250.3864267602,0.001
2020,WYOMING,97803.7094606303,0.001
2020,CALIFORNIA,68682.3802392067,0.001
2020,MICHIGAN,84250.3864267602,0.001
2020,VIRGINIA,32051.7774449631,0.001
2020,NEW YORK,11172.3338522443,0.001
2020,CONNECTICUT,43040.9582832362,0.001
2020,NORTH CAROLINA,46704.0185626605,0.001
2020,ALABAMA,86631.375608386,0.001
2020,VIRGINIA,97986.8624746015,0.001
2020,CALIFORNIA,145057.187065204,0.001
2020,PENNSYLVANIA,59524.7295406458,0.001
2020,OHIO,16666.9242713808,0.001
2020,MICHIGAN,164837.712574096,0.001
2020,FLORIDA,24725.6568861144,0.001
2020,TEXAS,181046.754310549,0.001
2020,TEXAS,13187.0170059277,0.001
2020,TEXAS,11904.9459081292,0.001
2020,WASHINGTON,51832.3029538546,0.001
2020,NEW YORK,51282.843911941,0.001
2020,PENNSYLVANIA,130038.639919565,0.001
2020,ILLINOIS,28846.5997004668,0.001
2020,NEW YORK,10989.1808382731,0.001
2020,CALIFORNIA,108518.160777947,0.001
2020,OREGON,123628.284430572,0.001
2020,CALIFORNIA,369053.323152004,0.001
2020,OHIO,65935.0850296384,0.001
2020,IOWA,51374.4204189266,0.001
2020,MASSACHUSETTS,31136.012375107,0.001
2020,MICHIGAN,21895.9428202591,0.001
2020,TEXAS,69231.8392811203,0.001
2020,OHIO,14194.3585827694,0.001
2020,TEXAS,213373.261276469,0.001
2020,NORTH CAROLINA,32051.7774449631,0.001
2020,WASHINGTON,65843.5085226528,0.001
2020,KENTUCKY,80404.1731333646,0.001
2020,MICHIGAN,52931.2210376819,0.001
2020,TEXAS,77198.9953888683,0.001
2020,NEW YORK,11263.9103592299,0.001
2020,CALIFORNIA,33883.3075846753,0.001
2020,NEW YORK,84488.4853449228,0.001
2020,PENNSYLVANIA,82418.856287048,0.001
2020,NEW YORK,4853.55487023727,0.001
2020,MINNESOTA,75092.7357281993,0.001
2020,MICHIGAN,45788.2534928045,0.001
2020,NEW YORK,59524.7295406458,0.001
2020,WISCONSIN,65660.3555086816,0.001
2020,MASSACHUSETTS,61356.259680358,0.001
2020,PENNSYLVANIA,139873.956769819,0.001
2020,NEW JERSEY,53663.8330935668,0.001
2020,TEXAS,46062.9830137613,0.001
2020,MAINE,57693.1994009336,0.001
2020,MARYLAND,77840.0309377676,0.001
2020,WISCONSIN,34799.0726545314,0.001
2020,CALIFORNIA,124544.049500428,0.001
2020,FLORIDA,51282.843911941,0.001
2020,FLORIDA,44872.4884229484,0.001
2020,UTAH,52198.6089817971,0.001
2020,NEW JERSEY,37088.4853291716,0.001
2020,ILLINOIS,172163.833132945,0.001
2020,GEORGIA,99452.0865863713,0.001
2020,NORTH CAROLINA,63370.9428340414,0.001
2020,MICHIGAN,114470.633732011,0.001
2020,VIRGINIA,79671.5610774797,0.001
2020,LOUISIANA,9798.68624746015,0.001
2020,CALIFORNIA,60440.4946105019,0.001
2020,TEXAS,103481.452893738,0.001
2020,RHODE ISLAND,18315.3013971218,0.001
2020,TENNESSEE,68682.3802392067,0.001
2020,CALIFORNIA,9157.65069856089,0.001
2020,NEVADA,67675.038662365,0.001
2020,WASHINGTON,164837.712574096,0.001
2020,COLORADO,149269.706386543,0.001
2020,OREGON,71429.6754487749,0.001
2020,FLORIDA,7142.96754487749,0.001
2020,OREGON,38920.0154688838,0.001
2020,CALIFORNIA,15293.2766665967,0.001
2020,NEW YORK,22436.2442114742,0.001
2020,SOUTH CAROLINA,19231.0664669779,0.001
2020,NORTH CAROLINA,73261.2055884871,0.001
2020,CALIFORNIA,73261.2055884871,0.001
2020,VIRGINIA,21062.59660669,0.001
2020,NORTH CAROLINA,441765.069698577,0.001
2020,TEXAS,6410.35548899262,0.001
2020,CALIFORNIA,157420.015508262,0.001
2020,TEXAS,75550.6182631273,0.001
2020,IDAHO,55770.0927542358,0.001
2020,INDIANA,62913.0602991133,0.001
2020,IOWA,130038.639919565,0.001
2020,CALIFORNIA,50092.3493211281,0.001
2020,CALIFORNIA,85349.3045105875,0.001
2020,OHIO,41575.7341714664,0.001
2020,NORTH CAROLINA,73261.2055884871,0.001
2020,ILLINOIS,37546.3678640997,0.001
2020,OHIO,36630.6027942436,0.001
2020,MASSACHUSETTS,157877.89804319,0.001
2020,OKLAHOMA,9047.75889017816,0.001
2020,KENTUCKY,94809.1576822009,0.001
2020,SOUTH DAKOTA,159343.122154959,0.001
2020,MARYLAND,221615.146905174,0.001
2020,MARYLAND,29304.4822353948,0.001
2020,ALABAMA,52839.6445306963,0.001
2020,NEW JERSEY,108976.043312875,0.001
2020,NEW MEXICO,165753.477643952,0.001
2020,CALIFORNIA,65935.0850296384,0.001
2020,NORTH CAROLINA,19231.0664669779,0.001
2020,WASHINGTON,85257.7280036019,0.001
2020,TENNESSEE,60440.4946105019,0.001
2020,CALIFORNIA,8516.61514966163,0.001
2020,PENNSYLVANIA,70056.0278439908,0.001
2020,NEW YORK,119324.188602248,0.001
2020,CALIFORNIA,9157.65069856089,0.001
2020,ARKANSAS,60989.9536524155,0.001
2020,CALIFORNIA,27198.2225747258,0.001
2020,PENNSYLVANIA,16117.4652294672,0.001
2020,OREGON,90202.8593808248,0.001
2020,GEORGIA,77748.454430782,0.001
2020,FLORIDA,76292.3879697108,0.001
2020,MICHIGAN,102565.687823882,0.001
2020,MARYLAND,86081.9165664724,0.001
2020,FLORIDA,15568.0061875535,0.001
2020,PENNSYLVANIA,37454.791357114,0.001
2020,TEXAS,14285.935089755,0.001
2020,NEW YORK,64103.5548899262,0.001
2020,OHIO,124727.202514399,0.001
2020,ARIZONA,32234.9304589343,0.001
2020,WISCONSIN,85349.3045105875,0.001
2020,INDIANA,36630.6027942436,0.001
2020,INDIANA,32967.5425148192,0.001
2020,NEW YORK,28663.4466864956,0.001
2020,TEXAS,249545.981535784,0.001
2020,CALIFORNIA,22069.9381835317,0.001
2020,CALIFORNIA,350646.445247896,0.001
2020,INDIANA,50367.0788420849,0.001
2020,CALIFORNIA,76008.5007980554,0.001
2020,MARYLAND,164837.712574096,0.001
2020,VIRGINIA,54945.9041913653,0.001
2020,NEW JERSEY,80312.596626379,0.001
2020,KANSAS,33608.5780637185,0.001
2020,VIRGINIA,178665.765128923,0.001
2020,LOUISIANA,79396.8315565229,0.001
2020,VIRGINIA,50367.0788420849,0.001
2020,MARYLAND,214384.26591359,0.001
2020,UTAH,45147.2179439052,0.001
2020,ARIZONA,46704.0185626605,0.001
2020,CALIFORNIA,50367.0788420849,0.001
2020,UTAH,54945.9041913653,0.001
2020,FLORIDA,228.941267464022,0.001
2020,LOUISIANA,39377.8980038118,0.001
2020,INDIANA,170790.185528161,0.001
2020,GEORGIA,4120.9428143524,0.001
2020,OREGON,13736.4760478413,0.001
2020,TEXAS,13187.0170059277,0.001
2020,NEBRASKA,76924.2658679115,0.001
2020,FLORIDA,19963.6785228627,0.001
2020,IOWA,97986.8624746015,0.001
2020,MICHIGAN,59524.7295406458,0.001
2020,CALIFORNIA,11355.4868662155,0.001
2020,MISSOURI,36630.6027942436,0.001
2020,OKLAHOMA,54030.1391215093,0.001
2020,CALIFORNIA,82418.856287048,0.001
2020,PENNSYLVANIA,47619.7836325166,0.001
2020,CALIFORNIA,3113.6012375107,0.001
2020,KENTUCKY,32509.6599798912,0.001
2020,ALABAMA,153848.531735823,0.001
2020,FLORIDA,209710.200997044,0.001
2020,FLORIDA,23535.1622953015,0.001
2020,VIRGINIA,232604.327743447,0.001
2020,MARYLAND,59524.7295406458,0.001
2020,NEW JERSEY,10009.3122135271,0.001
2020,ILLINOIS,65019.3199597823,0.001
2020,MICHIGAN,95056.414251062,0.001
2020,ARKANSAS,54579.5981634229,0.001
2020,NEW JERSEY,125459.814570284,0.001
2020,ARIZONA,6410.35548899262,0.001
2020,OHIO,82418.856287048,0.001
2020,OHIO,79680.7187281783,0.001
2020,FLORIDA,36630.6027942436,0.001
2020,NEW YORK,70513.9103789188,0.001
2020,COLORADO,56685.8578240919,0.001
2020,MINNESOTA,36630.6027942436,0.001
