,Unnamed: 0,market_ids,product_ids,firm_ids,shares,prices,sales,size,weight,engine_size,hp,mpg,vehicle_type,body_type,engine_type,drive_type,plant_country,plant_location,distw,home_mkt,market_year,ppp,ppp_lag1,rer,rer_lag1,xrx,xrx_lag1,product_year,old_model,next_model,hpwt,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5
3953,5168,2020,2019_audi_a6,audi,0.0001224151308931,0.5459249117970253,6086.0,-4.1255479640765325,3.753261713043204,3.0,5.814130531825066,0.916290731874155,Car,sedan,ICE,AWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,2.060868818781862,49.0,44.0,46.0,589.0,514.0,684.0
3954,5169,2020,2019_audi_a7,audi,2.7697278218841905e-05,0.6710520138218103,1377.0,-4.115790490998856,3.7686144221327895,3.0,5.814130531825066,0.916290731874155,Car,sedan,ICE,AWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,2.0455161096922763,49.0,46.0,46.0,575.0,521.0,684.0
3955,5170,2020,2019_audi_a8,audi,3.0050641727632397e-05,0.7767148999760733,1494.0,-4.044987130407958,3.8609402151988297,3.0,5.814130531825066,0.7884573603642703,Car,sedan,ICE,AWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,1.9531903166262365,41.0,45.0,46.0,442.0,605.0,679.0
3956,5171,2020,2019_audi_etronev,audi,0.0001222033962355,0.6932968319595499,6064.0,-4.094990770970006,4.052480358123402,0.0,5.996452088619021,2.001480000210124,SUV,suv,Electric,AWD,Belgium,Belgium,7302.655,0,2020,0.818000876,0.823745167,0.716164999689604,0.7358319994996,0.934317417671592,0.922161717100245,2019,1,0,1.943971730495619,49.0,45.0,2.0,541.0,612.0,61.0
3957,5172,2020,2019_audi_q3,audi,3.2404005236422885e-05,0.3503558856693983,1611.0,-4.263353683998245,3.666889436222321,2.0,5.42934562895444,0.7884573603642703,SUV,suv,ICE,AWD,Hungary,Hungary,8395.564,0,2020,0.460519383,0.477524049,141.838434914741,138.79714008234,0.0014952089837016,0.0016428956478359,2019,1,0,1.7624561927321196,47.0,35.0,46.0,646.0,644.0,679.0
3958,5173,2020,2019_audi_q5,audi,0.0001884098802294,0.4629702774917048,9367.0,-4.168369214770074,3.703028877218356,2.0,5.513428746164982,0.8754687373538999,SUV,suv,ICE,AWD,Mexico,Mexico,2468.405,0,2020,0.456815837,0.494629751,9.81496615272312,9.5283661573732,0.0212614802422027,0.0256768670025345,2019,1,0,1.810399868946626,49.0,36.0,46.0,624.0,661.0,690.0
3959,5174,2020,2019_audi_q7,audi,0.0002569993636907,0.5556570197322864,12777.0,-4.052138310228453,3.8973153765558717,3.0,5.796057750765372,0.7419373447293773,SUV,suv,ICE,AWD,Slovakia,Slovakia,8289.6,0,2020,0.558636695,0.571007005,0.489090000071438,0.51006700014718,0.638072659336606,0.639227787065206,2019,1,0,1.8987423742095,44.0,44.0,45.0,464.0,635.0,680.0
3960,5175,2020,2019_audi_q8,audi,7.6735741760989e-05,0.6617833395977522,3815.0,-4.077669172581561,3.91282268559871,3.0,5.814130531825066,0.6418538861723947,SUV,suv,ICE,AWD,Slovakia,Slovakia,8289.6,0,2020,0.558636695,0.571007005,0.489090000071438,0.51006700014718,0.638072659336606,0.639227787065206,2019,1,0,1.901307846226356,44.0,43.0,45.0,530.0,633.0,660.0
3961,5176,2020,2019_audi_rs3,audi,1.2350129866644104e-05,0.5208994913920683,614.0,-4.296924011529719,3.581850881355413,2.5,5.976350909297934,0.7884573603642703,Car,sedan,ICE,AWD,Hungary,Hungary,8395.564,0,2020,0.460519383,0.477524049,141.838434914741,138.79714008234,0.0014952089837016,0.0016428956478359,2019,1,0,2.394500027942521,38.0,21.0,46.0,615.0,146.0,679.0
3962,5177,2020,2019_audi_rs5,audi,3.654753414933605e-05,0.6877356274251151,1817.0,-4.196698269528938,3.703028877218356,2.9,6.095824562432225,0.6931471805599453,Car,sedan,ICE,AWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,2.3927956852138688,49.0,21.0,45.0,645.0,148.0,674.0
3963,5179,2020,2019_audi_s4,audi,2.1079700488995147e-05,0.5051427452111695,1048.0,-4.208457939319194,3.6527340074775827,3.0,5.855071922202427,0.8754687373538999,Car,sedan,ICE,AWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,2.2023379147248443,49.0,38.0,46.0,647.0,366.0,690.0
3964,5180,2020,2019_audi_s5,audi,5.895477302790532e-05,0.5264606959265031,2931.0,-4.203091471912001,3.6724959748634123,3.0,5.855071922202427,0.8754687373538999,Car,sedan,ICE,AWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,2.1825759473390147,49.0,38.0,46.0,651.0,391.0,690.0
3965,5181,2020,2019_audi_sq5,audi,2.540425736412297e-05,0.5394368398401846,1263.0,-4.166736561346188,3.7660719499438415,3.0,5.855071922202427,0.7419373447293773,SUV,suv,ICE,AWD,Mexico,Mexico,2468.405,0,2020,0.456815837,0.494629751,9.81496615272312,9.5283661573732,0.0212614802422027,0.0256768670025345,2019,1,0,2.0889999722585855,49.0,44.0,45.0,623.0,500.0,680.0
3966,5189,2020,2019_bmw_3series,bmw,0.000113062019512,0.39160148596645694,5621.0,-4.192002816597119,3.6301904577652566,2.0,5.541263545158426,1.0296194171811581,Car,sedan,ICE,AWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,1.9110730873931694,57.0,48.0,56.0,631.0,628.0,673.0
3967,5190,2020,2019_bmw_4series,bmw,5.79892905627605e-05,0.4826662102178284,2883.0,-4.233166726327223,3.6429663970995296,2.5,5.648974238161206,0.916290731874155,Car,coupe,ICE,RWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,2.006007841061676,57.0,50.0,56.0,638.0,538.0,674.0
3968,5191,2020,2019_bmw_5series,bmw,0.0001127603062417,0.5162651542800392,5606.0,-4.11732541071694,3.6538997352179092,2.0,5.513428746164982,0.9932517730102834,Car,sedan,ICE,AWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,1.8595290109470726,54.0,45.0,56.0,574.0,636.0,669.0
3969,5192,2020,2019_bmw_5serieshybrid,bmw,1.729121455027998e-05,0.4949472035647055,855.0,-4.11732541071694,3.753261713043204,2.0,5.513428746164982,1.0647107369924282,Car,sedan,Hybrid,RWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,1.7601670331217778,54.0,40.0,56.0,574.0,639.0,663.0
3970,5193,2020,2019_bmw_5seriesm,bmw,1.900793603253856e-05,0.6900527959811296,945.0,-4.113222840860162,3.7778056633083374,4.4,6.122492809514386,0.6931471805599453,Car,sedan,ICE,AWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,2.344687146206048,54.0,25.0,55.0,563.0,180.0,664.0
3971,5195,2020,2019_bmw_7series,bmw,2.1517220473765276e-05,0.9264039886946124,1066.0,-4.037379900484211,3.833628938000134,4.4,6.09807428216624,0.6931471805599453,Car,sedan,ICE,AWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,2.264445344166106,41.0,36.0,55.0,412.0,273.0,664.0
3972,5200,2020,2019_bmw_i3hybrid,bmw,1.0687520066758258e-05,0.4476769650220089,512.0,-4.365248970124592,3.487069220736119,0.7,5.123963979403259,1.1314021114911006,Car,hatchback,Hybrid,RWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,1.6368947586671396,31.0,31.0,55.0,511.0,562.0,652.0
3973,5205,2020,2019_bmw_x1,bmw,4.818161845298096e-05,0.3239401641308325,2387.0,-4.252758516904824,3.5675589188773804,2.0,5.42934562895444,0.9555114450274363,SUV,suv,ICE,FWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,1.86178671007706,51.0,45.0,56.0,642.0,638.0,674.0
3974,5206,2020,2019_bmw_x2,bmw,2.5033687004892057e-05,0.35591709020383316,1237.0,-4.252844285443711,3.6005945392463645,2.0,5.42934562895444,0.916290731874155,SUV,suv,ICE,AWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,1.828751089708076,51.0,44.0,56.0,642.0,639.0,674.0
3975,5207,2020,2019_bmw_x3,bmw,0.0001705886830602,0.38928431741044245,8481.0,-4.157106741988595,3.7123518102990785,2.0,5.513428746164982,0.9360933591703346,SUV,suv,ICE,AWD,United States,South Carolina,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.8010769358659036,57.0,41.0,56.0,615.0,650.0,674.0
3976,5208,2020,2019_bmw_x4,bmw,2.5504828454242214e-05,0.46760461460373387,1268.0,-4.148536791305528,3.7247291070076334,2.0,5.5012582105447265,0.916290731874155,SUV,suv,ICE,AWD,United States,South Carolina,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.7765291035370934,54.0,41.0,56.0,612.0,652.0,674.0
3977,5209,2020,2019_bmw_x5,bmw,0.0001033870806425,0.56260852540033,5140.0,-4.076756738735323,3.873905683315018,3.0,5.814130531825066,0.7884573603642703,SUV,suv,ICE,AWD,United States,South Carolina,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.9402248485100484,50.0,49.0,55.0,524.0,608.0,670.0
3978,5210,2020,2019_bmw_x6,bmw,1.5025320863816197e-05,0.7257371917437535,747.0,-4.101337757713084,3.927896354584436,4.4,6.09807428216624,0.6418538861723947,SUV,suv,ICE,AWD,United States,South Carolina,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,2.170177927581804,54.0,49.0,55.0,545.0,399.0,650.0
3979,5211,2020,2019_bmw_x7,bmw,4.127437538494088e-05,0.6849550251578976,2052.0,-4.031477374484417,3.983413001514819,3.0,5.814130531825066,0.7884573603642703,SUV,suv,ICE,AWD,United States,South Carolina,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.8307175303102472,41.0,44.0,55.0,402.0,638.0,670.0
3980,5212,2020,2019_bmw_z4,bmw,1.1485218491618538e-05,0.46065310893569034,571.0,-4.297333342367709,3.4925603876761278,2.0,5.541263545158426,1.0296194171811581,Car,convertible,ICE,RWD,Austria,Austria,8124.255,0,2020,0.832431382,0.826543854,0.728799000004551,0.738332000147474,0.950799885474737,0.925294775857901,2019,1,0,2.048703157482298,45.0,50.0,56.0,608.0,516.0,673.0
3981,5213,2020,2019_buick_cascada,buick,1.2194256923423404e-05,0.3343210792617776,605.0,-4.219938397910909,3.683615624438837,1.6,5.298317366548036,0.8754687373538999,Car,convertible,ICE,FWD,Poland,Poland,8085.486,0,2020,0.435460602,0.442404558,1.6981838539563,1.69855699987125,0.111663961150276,0.115228274914537,2019,1,0,1.6147017421091994,8.0,13.0,14.0,683.0,562.0,722.0
3982,5214,2020,2019_buick_enclave,buick,0.0001685973754759,0.42682244801787805,8382.0,-4.003919568258244,3.79177443283197,3.6,5.736572297479192,0.7419373447293773,SUV,suv,ICE,FWD,United States,Michigan,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.9447978646472215,2.0,10.0,14.0,396.0,644.0,711.0
3983,5215,2020,2019_buick_encore,buick,0.0004246312567015,0.24191239724791783,21111.0,-4.439245662115503,3.4772320679381528,1.4,4.927253685157204,0.9932517730102834,SUV,suv,ICE,FWD,Korea,South Korea,10682.86,0,2020,0.70268846,0.727285686,829.359180581387,847.547828822745,0.0005953645698731,0.000624088046801,2019,1,0,1.4500216172190519,10.0,7.0,14.0,365.0,319.0,711.0
3984,5216,2020,2019_buick_envision,buick,7.697711237727522e-05,0.32926965180966605,3827.0,-4.320000266351523,3.6485781573404106,2.5,5.2832037287379885,0.8960880245566356,SUV,suv,ICE,AWD,China,China,11183.43,0,2020,0.581769613,0.587635086,4.0146567034892,4.05960941947246,0.084305062078163,0.085061137320718,2019,1,0,1.634625571397578,11.0,13.0,14.0,613.0,572.0,724.0
3985,5217,2020,2019_buick_lacrosse,buick,1.6232173945247217e-05,0.3371016815289951,807.0,-4.232486567404306,3.552486829208381,3.6,5.736572297479192,0.8754687373538999,Car,sedan,ICE,FWD,United States,Michigan,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,2.1840854682708106,11.0,5.0,14.0,684.0,423.0,722.0
3986,5218,2020,2019_buick_regal,buick,2.2331718807945613e-05,0.2944657800983276,1106.0,-4.258778029159985,3.649228648484144,2.0,5.521460917862246,0.916290731874155,Car,sedan,ICE,AWD,Germany,Germany,7595.452,0,2020,0.807345329,0.803497232,0.70683600012757,0.717744999910821,0.922146693349632,0.899494669989868,2019,1,0,1.8722322693781022,11.0,12.0,14.0,681.0,676.0,716.0
3987,5221,2020,2019_cadillac_ct6,cadillac,2.6168090031733737e-05,0.5801726630549202,1296.0,-4.184540641360155,3.720862499966987,3.0,5.814130531825066,0.7419373447293773,Car,sedan,ICE,AWD,United States,Michigan,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,2.0932680318580794,18.0,17.0,18.0,663.0,526.0,707.0
3988,5223,2020,2019_cadillac_cts,cadillac,6.43051550222495e-05,0.5069501366848608,3197.0,-4.147973213011804,3.653252276470785,3.6,5.814130531825066,0.8329091229351039,Car,sedan,ICE,RWD,United States,Michigan,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,2.160878255354281,18.0,15.0,18.0,645.0,443.0,710.0
3989,5225,2020,2019_cadillac_escalade,cadillac,0.0001351474309022,0.776668556604953,6719.0,-4.109623695959347,4.021415382199343,6.2,6.040254711277414,0.5306282510621704,SUV,suv,ICE,RWD,United States,Texas,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,2.018839329078071,18.0,17.0,18.0,594.0,566.0,633.0
3990,5226,2020,2019_cadillac_xt4,cadillac,0.0001325929252132,0.36421255363436517,6592.0,-4.191614561218096,3.6136169696133895,2.0,5.468060141135131,0.9555114450274363,Car,wagon,ICE,FWD,United States,Kansas,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.8544431715217415,18.0,18.0,18.0,670.0,669.0,712.0
3991,5227,2020,2019_cadillac_xt5,cadillac,0.0002249373001607,0.4610701992757729,11183.0,-4.253633419905483,3.7250908360765083,3.6,5.736572297479192,0.7654678421395714,SUV,suv,ICE,4X4,United States,Tennessee,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,2.0114814614026835,18.0,17.0,18.0,675.0,564.0,701.0
3992,5228,2020,2019_cadillac_xts,cadillac,0.000191467241369,0.531048689667412,9519.0,-4.223614647128772,3.6941157209091826,3.6,5.717027701406222,0.7884573603642703,Car,sedan,ICE,FWD,Canada,Canada,2079.297,0,2020,0.896012083,0.917897266,1.20168899925974,1.21786000044465,0.668091039675459,0.691816293024372,2019,1,0,2.022911980497039,18.0,17.0,18.0,680.0,564.0,707.0
3993,5229,2020,2019_chevrolet_blazer,chevrolet,0.0002646427665397,0.3475752834021808,13157.0,-4.22124337057221,3.6995720836526793,3.6,5.720311776607412,0.7884573603642703,SUV,suv,ICE,FWD,Mexico,Mexico,2468.405,0,2020,0.456815837,0.494629751,9.81496615272312,9.5283661573732,0.0212614802422027,0.0256768670025345,2019,1,0,2.020739692954732,30.0,24.0,40.0,664.0,559.0,685.0
3994,5230,2020,2019_chevrolet_boltev,chevrolet,3.938363889069894e-05,0.3394188500850096,1958.0,-4.329874509187359,3.5731879796177446,0.0,5.298317366548036,2.4765384001174837,Car,hatchback,Electric,FWD,United States,Michigan,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.7251293869302917,25.0,38.0,1.0,572.0,617.0,31.0
3995,5231,2020,2019_chevrolet_camaro,chevrolet,0.0002137940233755,0.29196323805783186,10629.0,-4.2639940301623955,3.5964900048205886,3.6,5.814130531825066,0.7884573603642703,Car,coupe,ICE,RWD,United States,Michigan,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,2.2176405270044777,30.0,14.0,40.0,658.0,361.0,685.0
3996,5232,2020,2019_chevrolet_colorado,chevrolet,0.0002550683987604,0.28918263579061443,12681.0,-4.026002222284922,3.7295414358328256,2.8,5.298317366548036,0.7419373447293773,Truck,pickup,ICE,4X2,United States,Missouri,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.5687759307152107,22.0,30.0,43.0,413.0,468.0,682.0
3997,5233,2020,2019_chevrolet_corvette,chevrolet,0.000141724780196,0.6547854905585885,7046.0,-4.285302182696803,3.534562093729579,6.2,6.13122648948314,0.5877866649021191,Car,coupe,ICE,RWD,United States,Kentucky,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,2.5966643957535616,29.0,1.0,36.0,646.0,50.0,636.0
3998,5234,2020,2019_chevrolet_cruze,chevrolet,0.000191507469805,0.20131560414654312,9521.0,-4.346593855924971,3.37314078387963,1.4,5.030437921392435,1.1631508098056809,Car,sedan,ICE,FWD,United States,Ohio,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.6572971375128054,22.0,35.0,30.0,549.0,566.0,659.0
3999,5235,2020,2019_chevrolet_equinox,chevrolet,0.0006388476786555,0.2781992568351055,31761.0,-4.320513184453059,3.549042508926137,1.5,5.135798437050261,1.0116009116784799,SUV,suv,ICE,FWD,Mexico,Mexico,2468.405,0,2020,0.456815837,0.494629751,9.81496615272312,9.5283661573732,0.0212614802422027,0.0256768670025345,2019,1,0,1.5867559281241248,27.0,30.0,40.0,596.0,496.0,687.0
4000,5236,2020,2019_chevrolet_express,chevrolet,0.0003805811192292,0.3234767304196296,18921.0,-3.945956281744979,4.0040550908746395,6.0,5.831882477283517,0.1823215567939546,Van,full-size,ICE,RWD,United States,Missouri,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.827827386408877,19.0,35.0,21.0,247.0,650.0,209.0
4001,5237,2020,2019_chevrolet_impala,chevrolet,0.0004844710553224,0.25970825175810947,24086.0,-4.076332360310718,3.6114583071453517,3.6,5.720311776607412,0.7884573603642703,Car,sedan,ICE,FWD,Canada,Canada,2079.297,0,2020,0.896012083,0.917897266,1.20168899925974,1.21786000044465,0.668091039675459,0.691816293024372,2019,1,0,2.10885346946206,30.0,20.0,40.0,544.0,512.0,685.0
4002,5238,2020,2019_chevrolet_malibu,chevrolet,0.0003698200125865,0.21521861548263038,18386.0,-4.256162560958658,3.4452142670789296,1.5,5.075173815233827,1.1631508098056809,Car,sedan,ICE,FWD,United States,Kansas,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.629959548154897,30.0,35.0,30.0,664.0,548.0,659.0
4003,5240,2020,2019_chevrolet_silverado,chevrolet,0.0017743757429739,0.3948455219448774,88215.0,-3.9486999566887864,4.133885736842633,6.0,5.886104031450156,0.5877866649021191,Truck,pickup,ICE,4X4,United States,Michigan,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.7522182946075222,19.0,38.0,36.0,249.0,634.0,636.0
4004,5241,2020,2019_chevrolet_sonic,chevrolet,4.801263842293074e-05,0.16980211178474539,2387.0,-4.433120370027292,3.352182192176426,1.4,4.927253685157204,1.0647107369924282,Car,sedan,ICE,FWD,United States,Michigan,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.5750714929807788,19.0,30.0,37.0,367.0,476.0,682.0
4005,5242,2020,2019_chevrolet_spark,chevrolet,5.963865644071623e-05,0.15033789591422325,2965.0,-4.712011797927716,3.12060125559986,1.4,4.584967478670571,1.1939224684724343,Car,hatchback,ICE,FWD,Korea,South Korea,10682.86,0,2020,0.70268846,0.727285686,829.359180581387,847.547828822745,0.0005953645698731,0.000624088046801,2019,1,0,1.4643662230707115,2.0,24.0,30.0,11.0,327.0,658.0
4006,5243,2020,2019_chevrolet_suburban,chevrolet,0.0003710268656679,0.4986546732543287,18446.0,-4.013823199891215,4.06182137051654,5.3,5.872117789475416,0.4700036292457356,SUV,suv,ICE,4X4,United States,Texas,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.8102964189588753,22.0,40.0,33.0,391.0,656.0,557.0
4007,5244,2020,2019_chevrolet_tahoe,chevrolet,0.0004030285865438,0.4448963627547914,20037.0,-4.10913337969554,4.00369019395397,5.3,5.872117789475416,0.5306282510621704,SUV,suv,ICE,4X4,United States,Texas,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.8684275955214458,33.0,36.0,36.0,579.0,652.0,615.0
4008,5245,2020,2019_chevrolet_traverse,chevrolet,0.0002072770167357,0.3721372700959349,10305.0,-4.131549356705537,3.775515760773483,3.6,5.736572297479192,0.7419373447293773,SUV,suv,ICE,FWD,United States,Michigan,1853.802,1,2020,1.0,1.0,1.0,1.0,1.0,1.0,2019,1,0,1.961056536705709,35.0,30.0,43.0,608.0,619.0,682.0
4009,5246,2020,2019_chevrolet_trax,chevrolet,0.0002604791234088,0.21503324199814922,12950.0,-4.446864720676527,3.4660483539817717,1.4,4.927253685157204,1.0296194171811581,Car,wagon,ICE,FWD,Korea,South Korea,10682.86,0,2020,0.70268846,0.727285686,829.359180581387,847.547828822745,0.0005953645698731,0.000624088046801,2019,1,0,1.4612053311754332,19.0,24.0,40.0,339.0,320.0,689.0
4010,5248,2020,2019_chrysler_300,chrysler,0.0003418210210973,0.33733339838459653,16994.0,-4.206729692816891,3.6921241842788253,3.6,5.676753802268282,0.7419373447293773,Car,sedan,ICE,RWD,Canada,Canada,2079.297,0,2020,0.896012083,0.917897266,1.20168899925974,1.21786000044465,0.668091039675459,0.691816293024372,2019,1,0,1.9846296179894563,2.0,8.0,8.0,694.0,611.0,717.0
4011,5249,2020,2019_chrysler_pacifica,chrysler,0.0003044085755729,0.34104086807421974,15134.0,-3.994127169777519,3.7681526350084438,3.6,5.6594822157596205,0.7884573603642703,Van,mini-van,ICE,FWD,Canada,Canada,2079.297,0,2020,0.896012083,0.917897266,1.20168899925974,1.21786000044465,0.668091039675459,0.691816293024372,2019,1,0,1.891329580751177,5.0,8.0,8.0,377.0,672.0,717.0
